Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1hlbywc8Jhl1FFqJxAMabE,"Ishq","Lost;Found","Faheem Abdullah,Rauhan Malik,Amir Ameer",2024-05-25,224842,82,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"indian indie,hindi indie","Artiste First",0.39,0.558,4,-8.92,0,0.0282,0.499,0.0284,0.173,0.292,94.788,4
spotify:track:2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From Kabir Singh)","Mere Sohneya (From Kabir Singh)","Sachet Tandon,Parampara Tandon,Sachet-Parampara",2019-06-06,193355,79,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"bhajan,hindi pop,devotional,bollywood,desi pop","T-Series",0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,5
spotify:track:3yV2c3cYhkAwSsxAq6nRiv,"Mann Mera","Table No. 21 (Original Motion Picture Soundtrack)","Gajendra Verma",2012-12-21,200120,82,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"hindi pop,bollywood","Sony Music / Eros Now Music",0.535,0.765,1,-7.862,0,0.0444,0.054,0,0.0921,0.373,191.827,4
spotify:track:45PA9lW7U5LYnlpGrdTyHY,"Sang Rahiyo","Sang Rahiyo","Jasleen Royal,Ujjwal Kashyap",2020-09-10,213288,81,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"hindi pop,bollywood,desi,hindi indie,indian indie","Warner Music India",0.634,0.529,10,-11.374,1,0.0248,0.794,0.0002,0.0567,0.409,94.014,4
spotify:track:4kaLkst9lT3sQ5Crgxs3ic,"Pani Da Rang - Male Vocals","Vicky Donor (Original Motion Picture Soundtrack)","Ayushmann Khurrana,Rochak Kohli",2012-04-09,240786,76,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"bollywood,hindi pop,desi","Eros Now Music",0.441,0.618,4,-8.511,0,0.0386,0.295,0.0000665,0.105,0.454,98.031,4
spotify:track:5AnWrUzsrFgBvhn6dUElnr,"Aaj Ki Raat (From Stree 2)","Aaj Ki Raat (From Stree 2)","Sachin-Jigar,Madhubanti Bagchi,Divya Kumar,Amitabh Bhattacharya",2024-07-24,228620,79,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba","Saregama India Ltd",0.702,0.853,0,-5.164,1,0.0546,0.345,0.00000419,0.126,0.643,116.027,4
spotify:track:5a2Hoi1wuhCA6Ob7pbOlpW,"Sun Saathiya","ABCD 2 (Original Motion Picture Soundtrack)","Divya Kumar,Priya Saraiya",2018-08-24,218724,76,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"bollywood,gujarati garba,hindi pop,desi,gujarati pop","Zee Music Company",0.469,0.667,9,-7.795,0,0.0369,0.618,0.000141,0.141,0.266,143.978,4
spotify:track:72zHuDxFQTjbL51qJQSA7j,"Ranjha (From Shershaah)","Ranjha (From Shershaah)","Jasleen Royal,B Praak,Romy",2021-08-05,228855,80,false,31hslue6rm4qhspxgg6rsloixhfi,2025-06-10T11:13:50Z,"hindi pop,bollywood,desi,hindi indie,desi pop,punjabi pop,sufi","Sony Music Entertainment India Pvt. Ltd.",0.603,0.573,1,-5.843,1,0.0502,0.478,0,0.0971,0.236,82.941,4
spotify:track:320mx0rG1WXP9M7ozPwK1w,"Puli Urumudhu","Vettaikaaran (Original Motion Picture Soundtrack)","Vijay Antony,Ananthu,Mahesh Vinayakram",2009-09-24,255773,59,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:50:40Z,"tamil dance,tamil pop,kollywood,tamil hip hop","Think Music (India)",0.84,0.922,10,-5.354,0,0.197,0.646,0.0000023,0.118,0.734,112.309,3
spotify:track:0Ul2NGGDAybeXWU0RLnv83,"Chinna Thamarai","Vettaikaaran (Original Motion Picture Soundtrack)","Vijay Antony,Krishh,Suchitra",2009-09-24,273840,62,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:50:40Z,"tamil dance,tamil pop,kollywood,tamil hip hop,telugu pop,tollywood","Think Music (India)",0.807,0.843,1,-4.925,1,0.0387,0.135,0.00106,0.361,0.473,103.994,4
spotify:track:709CXottAkQWL83UqsilQc,"Nan Adicha","Vettaikaaran (Original Motion Picture Soundtrack)","Vijay Antony,Shankar Mahadevan",2009-09-24,275320,64,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:50:40Z,"tamil dance,tamil pop,kollywood,tamil hip hop,marathi pop,bollywood,devotional,bhajan,desi,hindi pop","Think Music (India)",0.775,0.873,10,-5.171,1,0.205,0.255,0.0000258,0.201,0.515,82.514,4
spotify:track:2S41NYKvhfm94DbWLjLUmH,"Karigalan","Vettaikaaran (Original Motion Picture Soundtrack)","Vijay Antony,Surchith,Sangeetha Rajeshwaran",2009-09-24,255413,69,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:50:40Z,"tamil dance,tamil pop,kollywood,tamil hip hop","Think Music (India)",0.795,0.832,5,-3.215,0,0.0676,0.294,0,0.343,0.773,131.986,4
spotify:track:4ozRjRsmzHBWtH7h0mhj1w,"Uchimandai","Vettaikaaran (Original Motion Picture Soundtrack)","Vijay Antony,Krishna Iyer,Shoba Chandrasekhar,Charulatha Mani,Shakthisree Gopalan",2009-09-24,252200,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:50:40Z,"tamil dance,tamil pop,kollywood,tamil hip hop","Think Music (India)",0.489,0.824,0,-3.118,0,0.137,0.162,0.00000215,0.104,0.917,83.003,4
spotify:track:7BNQPLWREFSxfyvmVZNW4h,"Kissik [TELUGU]","Pushpa 2 The Rule [TELUGU]","Sublahshini,Devi Sri Prasad,Chandra Bose",2024-12-05,248013,58,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil indie,tamil dance,tollywood,tamil pop,telugu pop,indian indie,kollywood","T-Series",0.874,0.831,2,-6.341,1,0.114,0.321,0.292,0.0543,0.727,132.012,4
spotify:track:0aSib55sjRgnR60YzSTHET,"Peelings [TELUGU]","Pushpa 2 The Rule [TELUGU]","Shankarr Babu Kandukoori,Laxmi Dasa,Devi Sri Prasad,Chandra Bose,Siju Thuravoor",2024-12-05,247137,58,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,malayalam pop,devotional,mollywood","T-Series",0.808,0.777,6,-7.329,0,0.0743,0.38,0.000207,0.0732,0.903,137.929,4
spotify:track:0hY9eA74QrMCJuWEx7fo9y,"Kurchi Madathapetti (From Guntur Kaaram)(Telugu)","Kurchi Madathapetti (From Guntur Kaaram)(Telugu)","Thaman S,Sri Krishna,Sahithi Chaganti,Mahesh Babu,Saraswati Putra Ramajogayya Sastry",2023-12-30,216558,70,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","Aditya Music",0.748,0.958,0,-5.737,0,0.129,0.625,0.248,0.0685,0.864,165.043,4
spotify:track:1kFNFsAZ4iZy4vjBEtT12I,"Illuminati - From Aavesham","Illuminati (From Aavesham)","Sushin Shyam,Dabzee,Vinayak Sasikumar",2024-03-28,212525,71,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"malayalam pop,mollywood,malayalam hip hop,tamil hip hop","Think Music",0.783,0.817,11,-5.94,0,0.124,0.232,0.0000032,0.215,0.553,138.002,4
spotify:track:1g8IC4Ks0OldTvWw5NpFHG,"Adhi Dha Surprisu (From Robinhood)","Adhi Dha Surprisu (From Robinhood)","G. V. Prakash,Neeti Mohan,Anurag Kulkarni",2025-03-10,229458,71,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,bollywood,hindi pop,desi,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.633,0.774,5,-5.803,0,0.266,0.131,0.00000457,0.233,0.582,112.417,3
spotify:track:6UzazgEY68Z14AvwNnmQ8L,"Seena Thana","Vasool Raja MBBS (Original Motion Picture Soundtrack)","Bharadwaj,Grace",2004-07-21,287640,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,tamil dance,kollywood","Ayngaran",0.819,0.894,9,-11.062,0,0.142,0.123,0.000078,0.0519,0.888,82.473,4
spotify:track:1eKjkNz126HCkPVNirxaqb,"Manmatha Raasa","Thiruda Thirudi (Original Motion Picture Soundtrack)","Dhina,Shankar Mahadevan,Malathy",2003-09-05,288773,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,marathi pop,bollywood,devotional,bhajan,desi,hindi pop","Bayshore Records",0.502,0.92,4,-7.388,0,0.297,0.149,0.0000235,0.885,0.694,85.575,4
spotify:track:4FGhqGeGzvIGVQ0Dm02BaF,"Sappida Vada","Kuthu (Original Motion Picture Soundtrack)","Srikanth Deva,Udit Narayan,Malathi",2004-04-02,333183,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,kollywood,bollywood,hindi pop,desi,tollywood,telugu pop","Bayshore Records",0.744,0.822,10,-6.975,0,0.141,0.274,0,0.316,0.92,78.689,4
spotify:track:0d4ZeWg7NBzA5NnFPn8a89,"Ma Ma Mahesha (From Sarkaru Vaari Paata)","Ma Ma Mahesha (From Sarkaru Vaari Paata) - Single","Sri Krishna,Jonita Gandhi,Thaman S",2022-05-08,246864,39,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,bollywood,tamil pop,kollywood,hindi pop,desi,tamil dance,kannada pop","Saregama",0.404,0.89,7,-6.416,0,0.309,0.524,0.000164,0.139,0.73,74.924,4
spotify:track:3CXHPRFNic9WOsazT4huOJ,"Aa Re Pritam Pyaare","Rowdy Rathore (Original Motion Picture Soundtrack)","Sajid-Wajid,Mamta Sharma,Sarosh Sami",2012-06-24,259972,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,desi,hindi pop","UTV",0.423,0.951,2,-1.726,1,0.118,0.0204,0.000369,0.331,0.768,78.78,4
spotify:track:37S2kL71k5LOmGxzJ7JLzE,"Blockbuster","Sarrainodu","Shreya Ghoshal,Nakash Aziz,Simha,Sri Krishna,Deepu",2016-04-01,304987,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,tollywood,telugu pop,tamil dance","Lahari Music",0.771,0.917,8,-7.103,1,0.0979,0.772,0.0447,0.204,0.696,82.002,4
spotify:track:5Jml65AGQGRhNr1SEqNnW3,"Aasai Dhosai","Paramasivam","Priya Subramaniam",2005-12-20,271859,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance","The Best Audios",0.749,0.811,8,-4.78,1,0.165,0.0787,0.000685,0.163,0.731,158.06,4
spotify:track:4iKGu3xtvm90eBw0EIPWJP,"Naatu Naatu (From Rrr)","Naatu Naatu (From Rrr)","Rahul Sipligunj,Kala Bhairava",2021-11-10,214399,1,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood","Lahari Music",0.405,0.988,10,-3.843,0,0.0992,0.355,0.113,0.0815,0.703,160.052,4
spotify:track:4VgYfDTbkVg03pDd2kFXuP,"Rangamma Mangamma","Rangasthalam","M.M.Manasi",2018-03-15,248639,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood","Lahari Music",0.828,0.802,0,-4.515,0,0.0937,0.323,0.00243,0.104,0.883,156.073,4
spotify:track:2wrsh2YjmKeMMewGjUetPs,"Irukkana Idupu Irukkana","Nanban (Original Motion Picture Soundtrack)","Vijay Prakash,Javed Ali,Sunidhi Chauhan",2011-12-23,310125,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood,sufi,bollywood,qawwali,hindi pop,desi,desi pop","Gemini Audio",0.836,0.793,10,-5.883,0,0.0648,0.0071,0.000471,0.097,0.683,110.988,4
spotify:track:1lQ266sCiOsHmcCAn39KvR,"Super Machi","S/O Satyamurthy (Original Motion Picture Soundtrack)","Devi Sri Prasad,Sravana Bhargavi,Magizhini Manimaran",2015-03-16,278188,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Aditya Music",0.759,0.948,7,-4.313,1,0.098,0.431,0.0334,0.0288,0.914,97.906,4
spotify:track:397k2vS0xPDxKKVXV46KtV,"Saami Saami (From Pushpa - The Rise)(Tamil)","Saami Saami (From Pushpa - The Rise)(Tamil)","Devi Sri Prasad,Rajalakshmi Senthiganesh,Viveka",2021-10-28,224016,51,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Aditya Music",0.814,0.806,5,-6.461,0,0.296,0.271,0.000241,0.228,0.869,139.799,4
spotify:track:24GlSNySJ9tAwkvZPuVb63,"Udhungada Sangu","Velai Illa Pattadhaari (Original Motion Picture Soundtrack)","Anirudh Ravichander",2016-01-14,209640,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo",0.45,0.803,8,-5.55,1,0.0978,0.219,0,0.0654,0.74,86.085,3
spotify:track:2HhUUQvHfYOxlSGGuuMLuR,"Daddy Mummy","Villu","Devi Sri Prasad",2008-12-13,260855,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Eros Ayangaran",0.881,0.842,1,-5.207,1,0.054,0.105,0.0067,0.0649,0.767,131.971,4
spotify:track:065Z2aaZ990VPUHM9kHbI6,"Don'u Don'u Don'u (From Maari) - The Don's Romance","Chill Level : Anirudh Ravichander","Anirudh Ravichander,Alisha Thomas",2017-08-04,195709,52,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.776,0.82,8,-4.405,0,0.0414,0.287,0.000361,0.242,0.773,89.982,4
spotify:track:2VGs7EmaIxq96Wcog6DQOc,"Why This Kolaveri Di? - The Soup of Love","Why This Kolaveri Di? (The Soup of Love)","Anirudh Ravichander,Dhanush",2011-11-16,259293,67,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.82,0.785,5,-4.003,0,0.158,0.59,0.0000179,0.372,0.894,140.013,4
spotify:track:5GtSotljtkcZEmieA3iZcF,"Malaayooru","Mambattiyan","Megha,Thaman S,Na.Muthukumar",2010-09-01,251872,72,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","Saga Music",0.764,0.885,2,-9.057,1,0.084,0.794,0.891,0.226,0.684,141.973,4
spotify:track:55lcV76gPJUqAnHj3Z9xRd,"Private Party","Sarrainodu","M.C. Vickey,M.M.Manasi",2016-04-01,263440,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood","Lahari Music",0.715,0.935,8,-5.656,0,0.0384,0.559,0.00344,0.138,0.904,127.993,4
spotify:track:05dYneZZZ2mytSmnsvzFoW,"Gangu Leader","Gang Leader (Original Motion Picture Soundtrack)","Anirudh Ravichander",2019-09-05,198834,57,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.775,0.86,4,-5.869,0,0.269,0.288,0,0.0514,0.644,131.882,4
spotify:track:7j7fS14vlwVk0Pfnr0hovC,"Marana Mass - From Petta","Petta (Original Motion Picture Soundtrack)","Anirudh Ravichander,S. P. Balasubrahmanyam",2018-12-10,216000,63,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,kannada pop,devotional,sandalwood","Sony Music Entertainment India Pvt. Ltd.",0.471,0.873,10,-5.503,0,0.373,0.47,0.0000813,0.146,0.737,78.434,4
spotify:track:5EjVRbQFSLYyeNLlO7qGLY,"What a Karavaad","Velai Illa Pattadhaari (Original Motion Picture Soundtrack)","Anirudh Ravichander,Dhanush",2016-01-14,267942,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo",0.432,0.793,6,-5.781,0,0.425,0.0753,0,0.85,0.467,74.995,4
spotify:track:3ysUkfcrFwvXweDt0cliH8,"Ichu Ichu","Vedi (Original Motion Picture Soundtrack)","Vijay Antony,Sangeetha Rajeshwaran",2011-09-05,226698,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,kollywood,tamil hip hop","Think Music",0.852,0.791,7,-7.028,0,0.0538,0.228,0.00187,0.139,0.955,109.976,4
spotify:track:6anjTd9oOebDSG3XyZoj5S,"U R My Darling","Vaalu (Original Motion Picture Soundtrack)","Thaman S,Madhan Karky",2015-08-13,279240,54,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","Think Music",0.809,0.768,8,-6.186,1,0.132,0.54,0.0129,0.0573,0.565,128.037,4
spotify:track:6yvJxk8W65Vu5ypSNbOHu8,"Hey Vetri Velaa","Padikkathavan (Original Motion Picture Soundtrack)","Mani Sharma,Naveen,Ranjith Govind",2009-01-04,284600,62,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood","Think Music (India)",0.761,0.904,6,-7.048,0,0.122,0.357,0.000186,0.0717,0.821,80.012,4
spotify:track:1ISzByfoQ485o30C2UrqKG,"Appadipodu (From Gilli)","Sweet Voice of K.K","KK,Anuradha Sriram",2013-05-24,291275,55,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,hindi pop,desi,tamil dance,tamil pop,kannada pop,kollywood","Five Star Audio",0.687,0.802,10,-7.078,0,0.157,0.0647,0,0.0522,0.65,168.013,4
spotify:track:7EH1f2Kq0rrKTmT9h1mkDJ,"Padichi Parthen","Polladhavan (Original Motion Picture Soundtrack)","Shankar Mahadevan",2021-06-15,260466,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop","Hariharan Music",0.583,0.953,5,-6.665,0,0.281,0.111,0.00111,0.116,0.584,153.354,4
spotify:track:3zqHjFN4wHB7MLYdcMFdWB,"Maari Thara Local (From Maari) - Here Comes Maari","Mass Level : Anirudh Ravichander","Anirudh Ravichander,Dhanush",2017-08-18,230252,51,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.709,0.956,6,-4.695,1,0.255,0.622,0.0000011,0.0982,0.664,94.945,4
spotify:track:3NWBLY8mOYbE1Ebo31cTIx,"Pakka Local (From Janatha Garage)","Dsp Musical Hits","Geetha Madhuri,Sagar",2018-08-02,259329,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood","Lahari Music",0.54,0.955,1,-3.241,1,0.219,0.293,0.0107,0.127,0.81,93,4
spotify:track:75Dtje2rUAPFaDL2jIiah7,"Aaluma Doluma (From Vedalam)","Young Mavericks (Anirudh & Santhosh Narayanan)","Anirudh Ravichander,Badshah",2016-11-11,258032,48,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,desi,hindi pop,desi hip hop,hindi hip hop,desi pop","Sony Music Entertainment India Pvt. Ltd.",0.544,0.917,1,-5.853,1,0.201,0.0764,0.00000115,0.346,0.638,160.672,4
spotify:track:0Tm5ER6IrGfmW0yZ5lkQli,"Rowdy Baby","Rowdy Baby (From 'Maari 2' Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Dhanush,Dhee",2018-11-28,281440,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","VMS Music Records And Publishing Sdn Bhd",0.67,0.702,10,-8.192,0,0.2,0.284,0.00295,0.16,0.584,176.991,3
spotify:track:2we98JyIRiUT0oVtthsNgv,"Dheemthanakka Thillana","Villu","Devi Sri Prasad",2008-12-13,249755,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Eros Ayangaran",0.844,0.657,2,-5.974,1,0.0438,0.191,0.015,0.0996,0.751,136.984,4
spotify:track:4hk0ojHySZ33JSGq37qddO,"Kasu Panam - From Soodhu Kavvum","Hits of Gaana Bala","Gana Bala,Anthony Daasan",2015-05-30,147499,49,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,tamil hip hop,kollywood,tamil indie,kannada pop","Think Music",0.853,0.668,11,-7.85,0,0.258,0.108,0.00000113,0.666,0.648,140.015,4
spotify:track:6XBBucuO6AxPG7SCu4DiXe,"Karuthavanlaam Galeejaam (From Velaikkaran)","Bromance: Anirudh Ravichander & Sivakarthikeyan","Anirudh Ravichander",2018-03-23,208463,44,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.67,0.94,11,-4.404,1,0.308,0.209,0,0.346,0.474,89.95,4
spotify:track:7crGzxRqI5pMZAjZgF9uu2,"Jai Sulthan - From Sulthan","Jai Sulthan (From Sulthan)","Vivek - Mervin,Anirudh Ravichander,Junior Nithya,Gana Guna",2021-02-11,246000,22,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,tamil dance,kollywood,tamil indie,tollywood,tamil hip hop,telugu pop","Dream Warrior Pictures",0.722,0.86,0,-3.713,0,0.205,0.537,0,0.114,0.814,80.004,4
spotify:track:4HTDl31KMbRxWrH778ffvV,"Cinema Choopistha Mama","Race Gurram","Simha Yadgiri,Malavika,Mansi,M.M.Monissha",2014-08-01,270064,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"telugu pop,tollywood,devotional,kannada pop,sandalwood","Lahari Music",0.671,0.896,0,-9.422,1,0.513,0.744,0.00000186,0.0978,0.758,185.91,4
spotify:track:3RasaEUueHNTzBM2JB3qxK,"","","",0000,0,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"","",0.911,0.649,11,-6.219,0,0.133,0.0827,0.000533,0.112,0.567,128.048,4
spotify:track:6kmll1rtA5R6T4t4cJiAZG,"Velmuruka","Evergreen M G Sreekumar","M. G. Sreekumar",2018-09-03,326000,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"malayalam pop,mollywood,devotional","Manorama Music",0.707,0.948,11,-3.313,0,0.0503,0.0489,0.00000111,0.145,0.79,145,4
spotify:track:23lBHQKYZzDFPLTvSUAjR1,"Sona Sona","Ben Johnson (Original Motion Picture Soundtrack)","Kalabhavan Mani",2005,286773,56,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"devotional,malayalam pop,mollywood","Manorama Music",0.792,0.88,7,-5.561,1,0.109,0.164,0.00000141,0.092,0.746,133.355,4
spotify:track:0FOniWOTfxWVJHncU9Dvst,"Dreamum Wakeupum","Aiyyaa","Sowmya Raoh,Amit Trivedi",2012-09-21,210922,54,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"kannada pop,bollywood,hindi pop,desi,gujarati garba","T-Series",0.778,0.618,9,-6.549,0,0.223,0.54,0.137,0.103,0.591,75.052,4
spotify:track:3ZbNhwAktyOwdypVSQhyy3,"Andangakka","Anniyan (Original Motion Picture Soundtrack)","Harris Jayaraj,Jassie Gift,KK,Shreya Ghoshal,Saindhavi",2005-04-27,336973,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,malayalam pop,mollywood,telugu pop,tollywood,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,devotional,bhajan","Ayngaran",0.791,0.882,7,-5.624,0,0.147,0.352,0.000549,0.0672,0.81,113.026,4
spotify:track:3XyFQxpSlGowWpZkIn3ISA,"One Two Three Four (Get On The Dance Floor)","Chennai Express","Vishal-Shekhar,Vishal Dadlani,Hamsika Iyer",2013-07-03,228323,68,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"bollywood,desi,hindi pop","T-Series",0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,4
spotify:track:4LMWbhpvS1PUr5pqUpKi5l,"Maari Gethu","Maari 2 (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Dhanush,V.M. Mahalingam,Chinna Ponnu",2018-12-10,226297,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tamil indie,tollywood","Divo Tv Private Limited",0.716,0.82,0,-8.981,1,0.061,0.131,0.000235,0.492,0.657,92.466,4
spotify:track:69wmnTNPgFEW1GY73Dw1hy,"Boy Affi X Ponmagal Vandaal","Boy Affi X Ponmagal Vandaal","Sauga Thamizhan",2022-08-06,209223,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"","3330372 Records DK",0.868,0.659,7,-8.513,1,0.209,0.191,0,0.077,0.489,110.779,4
spotify:track:0NlKDGqNJ1is6V8eLBhj7S,"Selfie Pulla (From Kaththi)","Kaththi (Original Motion Picture Soundtrack)","Vijay,Sunidhi Chauhan",2014-09-18,291002,0,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-06-11T17:55:58Z,"tamil dance,tamil pop,kollywood,haryanvi pop,bollywood,desi,hindi pop","Eros Now Music",0.714,0.956,8,-2.884,0,0.173,0.36,0,0.39,0.795,129.009,4
